CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 50, 70, 0.943, 0.95915, "0.319356+0.735007*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 50, 70, 0.95915, 0.97045, "0.73976+0.296698*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 50, 70, 0.97045, 0.98175, "0.845639+0.187595*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 50, 70, 0.98175, 0.99305, "1.02359+0.00633542*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 50, 70, 0.99305, 1.00435, "-0.386802+1.4266*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 50, 70, 1.00435, 1.1, "1.046"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, -15, 0, "1.03668"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0, 0.1356, "0.894735"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.1356, 0.4069, "0.797887+0.714217*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.4069, 0.5731, "1.10559+-0.04199*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.5731, 0.6342, "1.28524+-0.355471*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.6342, 0.6954, "1.17852+-0.187187*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.6954, 0.7566, "1.08087+-0.0467612*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.7566, 0.8178, "1.22058+-0.231426*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.8178, 0.85895, "1.29241+-0.31926*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.85895, 0.88, "1.23234+-0.249322*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.88, 0.901, "1.43506+-0.479685*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.901, 0.922, "1.38265+-0.42152*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.922, 0.943, "1.31867+-0.352127*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.943, 0.95915, "1.73058+-0.788929*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.95915, 0.97045, "1.27933+-0.318464*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.97045, 0.98175, "1.16568+-0.201358*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.98175, 0.99305, "0.974678+-0.0068002*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 0.99305, 1.00435, "2.48854+-1.53126*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 50, 70, 1.00435, 1.1, "0.950622"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, -15, 0, "1.41332"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "1.13163"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.17996+-0.357818*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.857773+0.433981*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.38703+-0.489521*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.92509+-1.33793*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.319154+0.971444*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.57534+-0.688862*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.29374+-0.344519*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.397185+0.699259*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.29904+-1.46194*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.66969+-1.87332*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-1.15265+2.27239*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.82962+-0.890146*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "2.71693+-1.81524*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "3.09059+-2.20028*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-0.987195+1.9533*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-9.58766+10.614*x"
3, iterativefit, central, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.07266"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, -15, 0, "1.31903"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "1.12911"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.16846+-0.297208*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.910702+0.336256*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.47706+-0.651983*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.85095+-1.24152*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.301848+0.986116*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.5729+-0.693832*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.09809+-0.113239*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.574238+0.496633*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.40155+-1.57986*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.37715+-1.55278*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-0.918014+2.02115*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.35033+-0.384301*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "4.18965+-3.34455*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "1.86134+-0.945342*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-1.27073+2.24495*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-6.71465+7.72698*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.04681"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, -15, 0, "1.47947"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "1.11265"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.15458+-0.304467*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.855479+0.430609*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.05845+0.0764408*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "2.09815+-1.56294*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.535609+0.684024*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.48716+-0.573646*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.40011+-0.467195*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.349184+0.756302*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.1582+-1.2994*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.84484+-2.06149*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-0.782889+1.87315*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.91236+-0.985015*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "1.29763+-0.34411*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "3.42831+-2.53966*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-0.305706+1.26376*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-12.2248+13.2663*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.09855"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, -15, 0, "1.37012"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "0.917461"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "0.896584+0.234938*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.71878+0.67191*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.36898+-0.462628*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.91294+-1.32033*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.129345+1.24452*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.55132+-0.634914*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.28216+-0.305787*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.350114+0.779314*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.33759+-1.47918*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.7136+-1.8965*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-1.20496+2.35356*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.86763+-0.904758*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "2.74253+-1.81692*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "3.15856+-2.24561*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-1.01567+2.00621*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-9.83621+10.8885*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.08663"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, -15, 0, "1.45247"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "1.30358"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.43544+-0.891907*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.983134+0.219695*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.40352+-0.513829*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.93635+-1.35399*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.490211+0.725584*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.59724+-0.737577*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.30438+-0.37947*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.439658+0.627249*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.26468+-1.44664*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.63057+-1.85274*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-1.10572+2.19964*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.79567+-0.877127*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "2.6943+-1.81402*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "3.02985+-2.1598*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-0.961699+1.90596*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-9.36529+10.3684*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.03946"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, -15, 0, "1.593"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "1.18029"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.24275+-0.464623*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.907071+0.360332*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.44426+-0.577015*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.97139+-1.40819*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.333294+0.947436*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.56664+-0.682684*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.46924+-0.563585*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.374905+0.710457*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.21183+-1.37695*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.67702+-1.89326*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-1.22156+2.33513*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "2.12279+-1.21136*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "2.45343+-1.55609*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "2.8269+-1.94094*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-1.67608+2.64575*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-8.36605+9.38255*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.0578"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, -15, 0, "1.23737"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "1.08401"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.11849+-0.253218*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.80951+0.506129*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.33101+-0.403839*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.87979+-1.26914*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.305314+0.994985*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.5839+-0.694931*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.12187+-0.129964*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.419019+0.68831*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.38452+-1.54521*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.66259+-1.85384*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-1.0852+2.21101*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.54253+-0.575555*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "2.97508+-2.06912*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "3.34893+-2.45435*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-0.312496+1.27514*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-10.7844+11.8204*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.08721"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, -15, 0, "1.56973"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "1.12193"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.17739+-0.403595*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.855865+0.386596*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.3201+-0.423447*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.82826+-1.22471*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.222614+1.08425*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.48962+-0.590357*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.15899+-0.186071*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.308397+0.804203*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.25034+-1.40256*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.57856+-1.76683*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-1.18618+2.3164*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.51177+-0.544626*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "2.85005+-1.93991*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "3.25057+-2.35262*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-0.406541+1.37247*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-10.8844+11.9236*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.09042"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, -15, 0, "1.25464"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0, 0.1356, "1.14149"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.18258+-0.311376*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.859725+0.482072*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.45498+-0.556577*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "2.02338+-1.45283*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.41712+0.857004*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.66236+-0.788828*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.43049+-0.505304*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.487287+0.592785*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.88, 0.901, "2.34849+-1.52222*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.901, 0.922, "2.76222+-1.98141*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.922, 0.943, "-1.11866+2.22779*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.943, 0.95915, "2.15219+-1.24076*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "2.5819+-1.68878*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "2.92831+-2.04574*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-1.57641+2.54272*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-8.27208+9.28525*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.05461"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, -15, 0, "1.29161"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0, 0.1356, "1.16005"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.27469+-0.845412*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "1.00648+-0.186251*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "0.943067+-0.0756045*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "0.886108+0.0142088*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "0.981451+-0.122896*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "0.884814+0.00482886*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "1.05146+-0.198944*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.85895, 0.88, "1.01765+-0.159582*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.88, 0.901, "0.990105+-0.128282*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.901, 0.922, "1.10372+-0.254379*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.922, 0.943, "0.871571+-0.00259235*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.943, 0.95915, "1.44552+-0.611231*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "0.892013+-0.0341524*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "1.45625+-0.615571*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "-0.383779+1.25866*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "3.38763+-2.53914*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 70, 100, 1.00435, 1.1, "0.837444"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, -15, 0, "0.688964"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0, 0.1356, "0.80648"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "0.668018+1.02111*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.991971+0.224958*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "1.06856+0.0913167*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "1.13736+-0.0171618*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.6954, 0.7566, "1.0222+0.148436*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.7566, 0.8178, "1.13892+-0.0058324*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.8178, 0.85895, "0.937642+0.240289*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.85895, 0.88, "0.978479+0.192747*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.88, 0.901, "1.01175+0.154942*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.901, 0.922, "0.874522+0.307245*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.922, 0.943, "1.15492+0.00313109*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.943, 0.95915, "0.46169+0.738258*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.95915, 0.97045, "1.13023+0.04125*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.97045, 0.98175, "0.448727+0.743501*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.98175, 0.99305, "2.67115+-1.52024*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 0.99305, 1.00435, "-1.88404+3.06683*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 70, 100, 1.00435, 1.1, "1.19613"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, -15, 0, "0.971228"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0, 0.1356, "1.07739"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.1356, 0.4069, "1.1519+-0.549476*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.4069, 0.5731, "0.941848+-0.03325*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.5731, 0.6342, "0.740292+0.318443*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 70, 100, 0.6342, 0.6954, "0.778334+0.25846*x"
